time,open,high,low,close,tick_volume,spread,real_volume
2026-01-02 00:10:00,57.326,57.333,57.325,57.333,12,18,0
2026-01-02 00:15:00,57.335,57.346,57.333,57.333,9,18,0
2026-01-02 00:20:00,57.335,57.346,57.293,57.293,15,18,0
2026-01-02 00:25:00,57.297,57.318,57.297,57.318,11,18,0
2026-01-02 00:30:00,57.316,57.317,57.306,57.306,10,18,0
2026-01-02 00:35:00,57.305,57.314,57.304,57.314,10,18,0
2026-01-02 00:40:00,57.317,57.325,57.317,57.324,7,18,0
2026-01-02 00:45:00,57.325,57.326,57.325,57.325,5,18,0
2026-01-02 00:50:00,57.326,57.326,57.304,57.305,9,18,0
2026-01-02 00:55:00,57.303,57.309,57.302,57.302,9,18,0
2026-01-02 01:00:00,57.304,57.377,57.296,57.367,132,18,0
2026-01-02 01:05:00,57.37,57.403,57.348,57.367,47,18,0
2026-01-02 01:10:00,57.369,57.381,57.361,57.361,52,18,0
2026-01-02 01:15:00,57.363,57.415,57.363,57.378,48,18,0
2026-01-02 01:20:00,57.379,57.379,57.333,57.333,46,18,0
2026-01-02 01:25:00,57.333,57.353,57.323,57.34,41,18,0
2026-01-02 01:30:00,57.34,57.374,57.34,57.368,34,18,0
2026-01-02 01:35:00,57.372,57.4,57.372,57.397,23,18,0
2026-01-02 01:40:00,57.395,57.434,57.395,57.423,48,18,0
2026-01-02 01:45:00,57.426,57.437,57.426,57.429,24,18,0
2026-01-02 01:50:00,57.431,57.443,57.415,57.419,33,18,0
2026-01-02 01:55:00,57.418,57.418,57.402,57.409,14,18,0
2026-01-02 02:00:00,57.411,57.43,57.403,57.413,34,18,0
2026-01-02 02:05:00,57.409,57.43,57.397,57.43,32,18,0
2026-01-02 02:10:00,57.427,57.45,57.42,57.443,33,18,0
2026-01-02 02:15:00,57.444,57.469,57.44,57.44,37,18,0
2026-01-02 02:20:00,57.44,57.443,57.43,57.43,10,18,0
2026-01-02 02:25:00,57.433,57.457,57.433,57.457,30,18,0
2026-01-02 02:30:00,57.459,57.464,57.415,57.421,46,18,0
2026-01-02 02:35:00,57.423,57.47,57.423,57.463,36,18,0
2026-01-02 02:40:00,57.464,57.464,57.446,57.448,32,18,0
2026-01-02 02:45:00,57.449,57.485,57.449,57.48,55,18,0
2026-01-02 02:50:00,57.481,57.51,57.481,57.498,52,18,0
2026-01-02 02:55:00,57.5,57.508,57.489,57.489,36,18,0
2026-01-02 03:00:00,57.487,57.526,57.479,57.504,28,18,0
2026-01-02 03:05:00,57.5,57.514,57.488,57.502,41,18,0
2026-01-02 03:10:00,57.506,57.516,57.506,57.512,17,18,0
2026-01-02 03:15:00,57.511,57.528,57.499,57.528,28,18,0
2026-01-02 03:20:00,57.524,57.531,57.518,57.531,29,18,0
2026-01-02 03:25:00,57.531,57.531,57.509,57.52,32,18,0
2026-01-02 03:30:00,57.52,57.564,57.52,57.56,39,18,0
2026-01-02 03:35:00,57.561,57.596,57.561,57.591,29,18,0
2026-01-02 03:40:00,57.587,57.59,57.577,57.58,21,18,0
2026-01-02 03:45:00,57.578,57.592,57.562,57.59,28,18,0
2026-01-02 03:50:00,57.589,57.604,57.581,57.601,24,18,0
2026-01-02 03:55:00,57.596,57.6,57.584,57.6,22,18,0
2026-01-02 04:00:00,57.6,57.623,57.59,57.612,29,18,0
2026-01-02 04:05:00,57.609,57.643,57.609,57.636,30,18,0
2026-01-02 04:10:00,57.631,57.637,57.619,57.624,30,18,0
2026-01-02 04:15:00,57.622,57.623,57.615,57.616,15,18,0
2026-01-02 04:20:00,57.617,57.618,57.523,57.566,46,18,0
2026-01-02 04:25:00,57.566,57.581,57.556,57.58,24,18,0
2026-01-02 04:30:00,57.581,57.586,57.56,57.565,22,18,0
2026-01-02 04:35:00,57.563,57.563,57.545,57.545,16,18,0
2026-01-02 04:40:00,57.546,57.552,57.545,57.547,11,18,0
2026-01-02 04:45:00,57.546,57.548,57.533,57.543,26,18,0
2026-01-02 04:50:00,57.544,57.544,57.524,57.53,21,18,0
2026-01-02 04:55:00,57.529,57.55,57.522,57.55,17,18,0
2026-01-02 05:00:00,57.555,57.582,57.555,57.574,34,18,0
2026-01-02 05:05:00,57.575,57.594,57.575,57.582,20,18,0
2026-01-02 05:10:00,57.581,57.603,57.58,57.596,25,18,0
2026-01-02 05:15:00,57.598,57.612,57.598,57.611,22,18,0
2026-01-02 05:20:00,57.615,57.623,57.601,57.601,19,18,0
2026-01-02 05:25:00,57.599,57.623,57.599,57.609,29,18,0
2026-01-02 05:30:00,57.607,57.61,57.596,57.596,21,18,0
2026-01-02 05:35:00,57.594,57.594,57.577,57.577,14,18,0
2026-01-02 05:40:00,57.578,57.597,57.578,57.597,19,18,0
2026-01-02 05:45:00,57.594,57.594,57.577,57.59,18,18,0
2026-01-02 05:50:00,57.592,57.613,57.591,57.613,19,18,0
2026-01-02 05:55:00,57.614,57.622,57.61,57.622,11,18,0
2026-01-02 06:00:00,57.623,57.658,57.618,57.658,29,18,0
2026-01-02 06:05:00,57.657,57.683,57.655,57.681,44,18,0
2026-01-02 06:10:00,57.679,57.702,57.67,57.67,51,18,0
2026-01-02 06:15:00,57.669,57.677,57.645,57.65,35,18,0
2026-01-02 06:20:00,57.652,57.67,57.649,57.663,31,18,0
2026-01-02 06:25:00,57.663,57.728,57.663,57.725,38,18,0
2026-01-02 06:30:00,57.723,57.76,57.723,57.727,50,18,0
2026-01-02 06:35:00,57.726,57.728,57.706,57.708,26,18,0
2026-01-02 06:40:00,57.707,57.709,57.695,57.696,28,18,0
2026-01-02 06:45:00,57.695,57.711,57.674,57.675,36,18,0
2026-01-02 06:50:00,57.674,57.712,57.666,57.701,36,18,0
2026-01-02 06:55:00,57.7,57.728,57.692,57.728,24,18,0
2026-01-02 07:00:00,57.728,57.758,57.717,57.754,48,18,0
2026-01-02 07:05:00,57.756,57.758,57.693,57.713,63,18,0
2026-01-02 07:10:00,57.715,57.722,57.703,57.714,34,18,0
2026-01-02 07:15:00,57.713,57.726,57.677,57.704,69,18,0
2026-01-02 07:20:00,57.706,57.728,57.706,57.71,46,18,0
2026-01-02 07:25:00,57.714,57.772,57.714,57.764,57,18,0
2026-01-02 07:30:00,57.767,57.804,57.759,57.776,83,18,0
2026-01-02 07:35:00,57.774,57.782,57.715,57.729,64,18,0
2026-01-02 07:40:00,57.731,57.731,57.682,57.689,47,18,0
2026-01-02 07:45:00,57.691,57.695,57.644,57.646,93,18,0
2026-01-02 07:50:00,57.645,57.662,57.608,57.641,96,18,0
2026-01-02 07:55:00,57.636,57.685,57.577,57.678,142,18,0
2026-01-02 08:00:00,57.679,57.699,57.593,57.593,160,18,0
2026-01-02 08:05:00,57.592,57.664,57.548,57.656,178,18,0
2026-01-02 08:10:00,57.657,57.723,57.646,57.692,140,18,0
2026-01-02 08:15:00,57.692,57.789,57.678,57.778,146,18,0
2026-01-02 08:20:00,57.779,57.786,57.635,57.675,177,18,0
2026-01-02 08:25:00,57.668,57.668,57.551,57.58,211,18,0
2026-01-02 08:30:00,57.587,57.618,57.449,57.449,232,18,0
2026-01-02 08:35:00,57.451,57.545,57.448,57.521,179,18,0
2026-01-02 08:40:00,57.522,57.529,57.409,57.418,163,18,0
2026-01-02 08:45:00,57.419,57.431,57.354,57.386,160,18,0
2026-01-02 08:50:00,57.385,57.385,57.304,57.327,152,18,0
2026-01-02 08:55:00,57.326,57.326,57.188,57.188,174,18,0
2026-01-02 09:00:00,57.186,57.223,57.142,57.223,186,18,0
2026-01-02 09:05:00,57.221,57.23,57.119,57.137,156,18,0
2026-01-02 09:10:00,57.14,57.14,57.028,57.039,195,18,0
2026-01-02 09:15:00,57.047,57.051,56.968,56.977,174,18,0
2026-01-02 09:20:00,56.981,57.094,56.964,57.073,184,18,0
2026-01-02 09:25:00,57.076,57.091,56.921,56.923,149,18,0
2026-01-02 09:30:00,56.919,56.989,56.89,56.981,205,18,0
2026-01-02 09:35:00,56.982,57.003,56.953,56.966,129,18,0
2026-01-02 09:40:00,56.964,57.032,56.953,57.026,106,18,0
2026-01-02 09:45:00,57.024,57.094,57.013,57.041,147,18,0
2026-01-02 09:50:00,57.04,57.09,57.037,57.074,95,18,0
2026-01-02 09:55:00,57.077,57.123,57.032,57.098,149,18,0
2026-01-02 10:00:00,57.1,57.285,57.1,57.233,252,18,0
2026-01-02 10:05:00,57.232,57.365,57.221,57.339,219,18,0
2026-01-02 10:10:00,57.335,57.431,57.329,57.356,173,18,0
2026-01-02 10:15:00,57.356,57.367,57.255,57.317,178,18,0
2026-01-02 10:20:00,57.315,57.322,57.244,57.245,117,18,0
2026-01-02 10:25:00,57.245,57.287,57.238,57.286,133,18,0
2026-01-02 10:30:00,57.287,57.31,57.217,57.259,158,18,0
2026-01-02 10:35:00,57.26,57.282,57.245,57.256,82,18,0
2026-01-02 10:40:00,57.258,57.289,57.166,57.252,148,18,0
2026-01-02 10:45:00,57.251,57.271,57.205,57.271,95,18,0
2026-01-02 10:50:00,57.27,57.363,57.261,57.282,132,18,0
2026-01-02 10:55:00,57.282,57.294,57.263,57.283,82,18,0
2026-01-02 11:00:00,57.281,57.363,57.263,57.349,160,18,0
2026-01-02 11:05:00,57.353,57.356,57.314,57.343,102,18,0
2026-01-02 11:10:00,57.342,57.354,57.261,57.277,100,18,0
2026-01-02 11:15:00,57.28,57.316,57.247,57.296,70,18,0
2026-01-02 11:20:00,57.3,57.308,57.254,57.277,81,18,0
2026-01-02 11:25:00,57.274,57.278,57.226,57.228,108,18,0
2026-01-02 11:30:00,57.228,57.228,57.135,57.169,134,18,0
2026-01-02 11:35:00,57.169,57.177,57.071,57.073,108,18,0
2026-01-02 11:40:00,57.076,57.092,57.014,57.071,154,18,0
2026-01-02 11:45:00,57.075,57.155,57.075,57.117,135,18,0
2026-01-02 11:50:00,57.115,57.129,57.085,57.104,106,18,0
2026-01-02 11:55:00,57.105,57.173,57.105,57.168,132,18,0
2026-01-02 12:00:00,57.165,57.201,57.134,57.144,155,18,0
2026-01-02 12:05:00,57.143,57.151,57.061,57.09,119,18,0
2026-01-02 12:10:00,57.092,57.1,57.004,57.035,128,18,0
2026-01-02 12:15:00,57.034,57.105,57.034,57.093,98,18,0
2026-01-02 12:20:00,57.094,57.101,57.047,57.051,99,18,0
2026-01-02 12:25:00,57.053,57.058,56.954,56.992,122,18,0
2026-01-02 12:30:00,56.987,56.987,56.894,56.943,144,18,0
2026-01-02 12:35:00,56.943,56.965,56.915,56.921,115,18,0
2026-01-02 12:40:00,56.919,56.955,56.907,56.944,123,18,0
2026-01-02 12:45:00,56.945,56.969,56.929,56.935,102,18,0
2026-01-02 12:50:00,56.937,56.952,56.911,56.92,101,18,0
2026-01-02 12:55:00,56.919,56.959,56.772,56.815,153,18,0
2026-01-02 13:00:00,56.81,56.858,56.759,56.852,189,18,0
2026-01-02 13:05:00,56.853,56.932,56.842,56.907,168,18,0
2026-01-02 13:10:00,56.905,56.925,56.762,56.772,167,18,0
2026-01-02 13:15:00,56.773,56.828,56.739,56.805,180,18,0
2026-01-02 13:20:00,56.804,56.819,56.775,56.781,133,18,0
2026-01-02 13:25:00,56.785,56.855,56.781,56.833,139,18,0
2026-01-02 13:30:00,56.832,56.832,56.743,56.787,139,18,0
2026-01-02 13:35:00,56.785,56.855,56.766,56.836,133,18,0
2026-01-02 13:40:00,56.835,56.897,56.803,56.887,135,18,0
2026-01-02 13:45:00,56.885,56.896,56.784,56.821,175,18,0
2026-01-02 13:50:00,56.817,56.817,56.756,56.774,112,18,0
2026-01-02 13:55:00,56.771,56.807,56.741,56.741,130,18,0
2026-01-02 14:00:00,56.736,56.829,56.677,56.809,328,18,0
2026-01-02 14:05:00,56.815,56.859,56.672,56.679,175,18,0
2026-01-02 14:10:00,56.675,56.734,56.656,56.729,180,18,0
2026-01-02 14:15:00,56.73,56.758,56.664,56.702,173,18,0
2026-01-02 14:20:00,56.696,56.703,56.646,56.689,132,18,0
2026-01-02 14:25:00,56.688,56.737,56.68,56.718,123,18,0
2026-01-02 14:30:00,56.727,56.807,56.711,56.745,261,18,0
2026-01-02 14:35:00,56.74,56.774,56.626,56.628,240,18,0
2026-01-02 14:40:00,56.626,56.628,56.512,56.58,273,18,0
2026-01-02 14:45:00,56.584,56.635,56.576,56.594,247,18,0
2026-01-02 14:50:00,56.593,56.619,56.55,56.57,183,18,0
2026-01-02 14:55:00,56.568,56.612,56.52,56.584,178,18,0
2026-01-02 15:00:00,56.585,56.622,56.566,56.611,205,18,0
2026-01-02 15:05:00,56.607,56.706,56.566,56.592,236,18,0
2026-01-02 15:10:00,56.591,56.632,56.573,56.628,208,18,0
2026-01-02 15:15:00,56.628,56.692,56.589,56.645,204,18,0
2026-01-02 15:20:00,56.648,56.661,56.49,56.543,228,18,0
2026-01-02 15:25:00,56.545,56.618,56.525,56.596,209,18,0
2026-01-02 15:30:00,56.594,56.656,56.561,56.64,225,18,0
2026-01-02 15:35:00,56.637,56.643,56.583,56.607,190,18,0
2026-01-02 15:40:00,56.61,56.736,56.61,56.736,207,18,0
2026-01-02 15:45:00,56.739,56.861,56.718,56.761,263,18,0
2026-01-02 15:50:00,56.761,56.779,56.585,56.719,291,18,0
2026-01-02 15:55:00,56.714,56.727,56.633,56.651,267,18,0
2026-01-02 16:00:00,56.651,56.72,56.599,56.668,270,18,0
2026-01-02 16:05:00,56.658,56.722,56.621,56.686,254,18,0
2026-01-02 16:10:00,56.688,56.773,56.654,56.761,212,18,0
2026-01-02 16:15:00,56.759,56.803,56.666,56.666,231,18,0
2026-01-02 16:20:00,56.667,56.725,56.62,56.651,235,18,0
2026-01-02 16:25:00,56.651,56.69,56.539,56.572,301,18,0
2026-01-02 16:30:00,56.566,56.669,56.5,56.621,303,18,0
2026-01-02 16:35:00,56.618,56.679,56.601,56.654,213,18,0
2026-01-02 16:40:00,56.653,56.729,56.618,56.708,197,18,0
2026-01-02 16:45:00,56.709,56.719,56.64,56.655,206,18,0
2026-01-02 16:50:00,56.645,56.661,56.581,56.621,187,18,0
2026-01-02 16:55:00,56.623,56.655,56.609,56.649,189,18,0
2026-01-02 17:00:00,56.654,56.675,56.635,56.66,170,18,0
2026-01-02 17:05:00,56.662,56.721,56.656,56.703,162,18,0
2026-01-02 17:10:00,56.698,56.831,56.664,56.799,185,18,0
2026-01-02 17:15:00,56.803,57.008,56.802,56.902,311,18,0
2026-01-02 17:20:00,56.9,56.998,56.887,56.925,232,18,0
2026-01-02 17:25:00,56.928,57.014,56.923,56.998,157,18,0
2026-01-02 17:30:00,57.002,57.059,56.964,57.015,217,18,0
2026-01-02 17:35:00,57.014,57.031,56.895,56.902,216,18,0
2026-01-02 17:40:00,56.897,56.91,56.776,56.839,176,18,0
2026-01-02 17:45:00,56.838,56.911,56.779,56.793,170,18,0
2026-01-02 17:50:00,56.793,56.842,56.775,56.841,150,18,0
2026-01-02 17:55:00,56.84,56.872,56.811,56.87,154,18,0
2026-01-02 18:00:00,56.876,56.91,56.852,56.897,147,18,0
2026-01-02 18:05:00,56.898,56.925,56.806,56.856,144,18,0
2026-01-02 18:10:00,56.851,56.911,56.841,56.898,120,18,0
2026-01-02 18:15:00,56.896,56.923,56.875,56.922,129,18,0
2026-01-02 18:20:00,56.919,56.951,56.896,56.916,107,18,0
2026-01-02 18:25:00,56.918,56.934,56.86,56.864,154,18,0
2026-01-02 18:30:00,56.86,56.979,56.86,56.974,140,18,0
2026-01-02 18:35:00,56.972,57.013,56.966,56.995,146,18,0
2026-01-02 18:40:00,56.993,57.013,56.951,57.013,137,18,0
2026-01-02 18:45:00,57.011,57.089,57.002,57.003,147,18,0
2026-01-02 18:50:00,57.003,57.031,56.968,57.002,158,18,0
2026-01-02 18:55:00,57.0,57.09,56.97,57.047,159,18,0
2026-01-02 19:00:00,57.048,57.14,57.048,57.135,171,18,0
2026-01-02 19:05:00,57.128,57.171,57.12,57.169,188,18,0
2026-01-02 19:10:00,57.173,57.307,57.161,57.291,222,18,0
2026-01-02 19:15:00,57.292,57.301,57.224,57.244,199,18,0
2026-01-02 19:20:00,57.242,57.262,57.206,57.229,188,18,0
2026-01-02 19:25:00,57.225,57.238,57.16,57.221,317,18,0
2026-01-02 19:30:00,57.214,57.256,57.175,57.205,185,18,0
2026-01-02 19:35:00,57.205,57.207,57.176,57.177,99,18,0
2026-01-02 19:40:00,57.172,57.215,57.158,57.209,120,18,0
2026-01-02 19:45:00,57.208,57.208,57.124,57.124,80,18,0
2026-01-02 19:50:00,57.121,57.174,57.096,57.165,89,18,0
2026-01-02 19:55:00,57.166,57.167,57.105,57.121,84,18,0
2026-01-02 20:00:00,57.118,57.166,57.112,57.14,81,18,0
2026-01-02 20:05:00,57.143,57.159,57.133,57.151,66,18,0
2026-01-02 20:10:00,57.149,57.165,57.134,57.165,36,18,0
2026-01-02 20:15:00,57.165,57.17,57.134,57.155,69,18,0
2026-01-02 20:20:00,57.153,57.181,57.147,57.176,62,18,0
2026-01-02 20:25:00,57.178,57.178,57.141,57.163,69,18,0
2026-01-02 20:30:00,57.163,57.198,57.155,57.165,70,18,0
2026-01-02 20:35:00,57.164,57.186,57.141,57.141,66,18,0
2026-01-02 20:40:00,57.141,57.184,57.141,57.161,94,18,0
2026-01-02 20:45:00,57.163,57.164,57.102,57.114,58,18,0
2026-01-02 20:50:00,57.113,57.162,57.101,57.142,100,18,0
2026-01-02 20:55:00,57.144,57.17,57.132,57.162,72,18,0
2026-01-02 21:00:00,57.163,57.19,57.163,57.164,60,18,0
2026-01-02 21:05:00,57.163,57.181,57.163,57.169,27,18,0
2026-01-02 21:10:00,57.169,57.186,57.162,57.162,28,18,0
2026-01-02 21:15:00,57.164,57.171,57.155,57.158,18,18,0
2026-01-02 21:20:00,57.156,57.18,57.156,57.178,44,18,0
2026-01-02 21:25:00,57.179,57.193,57.169,57.19,25,18,0
2026-01-02 21:30:00,57.189,57.206,57.184,57.19,20,18,0
2026-01-02 21:35:00,57.191,57.195,57.181,57.19,15,18,0
2026-01-02 21:40:00,57.191,57.201,57.174,57.174,32,18,0
2026-01-02 21:45:00,57.172,57.208,57.158,57.176,30,18,0
2026-01-02 21:50:00,57.171,57.223,57.165,57.207,28,18,0
2026-01-02 21:55:00,57.203,57.212,57.196,57.201,8,18,0
2026-01-04 23:00:00,56.912,56.981,56.769,56.928,216,30,0
2026-01-04 23:05:00,56.937,57.054,56.763,56.838,257,30,0
2026-01-04 23:10:00,56.836,56.92,56.823,56.833,115,30,0
2026-01-04 23:15:00,56.839,56.906,56.819,56.861,101,18,0
2026-01-04 23:20:00,56.856,57.003,56.849,56.976,120,18,0
2026-01-04 23:25:00,56.981,57.022,56.971,56.986,64,18,0
2026-01-04 23:30:00,56.983,57.009,56.922,56.925,98,18,0
2026-01-04 23:35:00,56.923,56.942,56.866,56.929,72,18,0
2026-01-04 23:40:00,56.925,56.982,56.922,56.961,72,18,0
2026-01-04 23:45:00,56.966,57.022,56.937,57.016,65,18,0
2026-01-04 23:50:00,57.02,57.142,57.02,57.134,114,18,0
2026-01-04 23:55:00,57.128,57.236,57.119,57.182,112,18,0
2026-01-05 00:00:00,57.187,57.255,57.177,57.234,109,18,0
2026-01-05 00:05:00,57.23,57.312,57.209,57.251,93,18,0
2026-01-05 00:10:00,57.256,57.261,57.229,57.251,63,18,0
2026-01-05 00:15:00,57.247,57.329,57.247,57.284,57,18,0
2026-01-05 00:20:00,57.278,57.301,57.245,57.285,69,18,0
2026-01-05 00:25:00,57.28,57.28,57.215,57.266,56,18,0
2026-01-05 00:30:00,57.268,57.302,57.248,57.288,40,18,0
2026-01-05 00:35:00,57.284,57.295,57.278,57.285,20,18,0
2026-01-05 00:40:00,57.283,57.285,57.233,57.253,82,18,0
2026-01-05 00:45:00,57.258,57.266,57.232,57.235,45,18,0
2026-01-05 00:50:00,57.235,57.298,57.23,57.298,30,18,0
2026-01-05 00:55:00,57.301,57.309,57.205,57.244,88,18,0
2026-01-05 01:00:00,57.24,57.588,57.232,57.554,611,18,0
2026-01-05 01:05:00,57.555,57.592,57.502,57.521,218,18,0
2026-01-05 01:10:00,57.52,57.538,57.446,57.52,175,18,0
2026-01-05 01:15:00,57.515,57.531,57.4,57.441,160,18,0
2026-01-05 01:20:00,57.439,57.455,57.347,57.428,176,18,0
2026-01-05 01:25:00,57.424,57.48,57.416,57.478,105,18,0
2026-01-05 01:30:00,57.479,57.482,57.378,57.384,112,18,0
2026-01-05 01:35:00,57.388,57.425,57.34,57.421,137,18,0
2026-01-05 01:40:00,57.422,57.43,57.325,57.346,88,18,0
2026-01-05 01:45:00,57.345,57.345,57.241,57.251,112,18,0
2026-01-05 01:50:00,57.254,57.276,57.163,57.198,154,18,0
2026-01-05 01:55:00,57.197,57.201,57.115,57.145,171,18,0
2026-01-05 02:00:00,57.143,57.192,57.113,57.135,120,18,0
2026-01-05 02:05:00,57.137,57.17,57.114,57.142,96,18,0
2026-01-05 02:10:00,57.142,57.177,57.124,57.17,98,18,0
2026-01-05 02:15:00,57.168,57.199,57.148,57.161,81,18,0
2026-01-05 02:20:00,57.163,57.19,57.145,57.19,58,18,0
2026-01-05 02:25:00,57.188,57.204,57.167,57.2,42,18,0
2026-01-05 02:30:00,57.203,57.251,57.2,57.211,118,18,0
2026-01-05 02:35:00,57.209,57.216,57.172,57.199,77,18,0
2026-01-05 02:40:00,57.198,57.223,57.134,57.154,87,18,0
2026-01-05 02:45:00,57.156,57.158,57.124,57.158,107,18,0
2026-01-05 02:50:00,57.16,57.192,57.138,57.191,68,18,0
2026-01-05 02:55:00,57.188,57.188,57.115,57.127,66,18,0
2026-01-05 03:00:00,57.125,57.133,57.04,57.046,98,18,0
2026-01-05 03:05:00,57.044,57.102,57.042,57.083,62,18,0
2026-01-05 03:10:00,57.084,57.109,57.067,57.086,57,18,0
2026-01-05 03:15:00,57.084,57.127,57.071,57.099,49,18,0
2026-01-05 03:20:00,57.102,57.109,57.09,57.101,46,18,0
2026-01-05 03:25:00,57.103,57.124,57.077,57.097,76,18,0
2026-01-05 03:30:00,57.098,57.113,57.076,57.078,51,18,0
2026-01-05 03:35:00,57.076,57.08,57.05,57.06,30,18,0
2026-01-05 03:40:00,57.064,57.074,56.977,56.984,61,18,0
2026-01-05 03:45:00,56.983,57.003,56.93,56.96,49,18,0
2026-01-05 03:50:00,56.961,56.963,56.882,56.911,63,18,0
2026-01-05 03:55:00,56.914,56.93,56.907,56.921,42,18,0
2026-01-05 04:00:00,56.919,56.986,56.913,56.978,44,18,0
2026-01-05 04:05:00,56.976,56.986,56.956,56.957,41,18,0
2026-01-05 04:10:00,56.953,56.974,56.941,56.961,44,18,0
2026-01-05 04:15:00,56.961,56.989,56.959,56.971,48,18,0
2026-01-05 04:20:00,56.969,56.996,56.966,56.974,28,18,0
2026-01-05 04:25:00,56.976,56.981,56.971,56.974,27,18,0
2026-01-05 04:30:00,56.976,56.977,56.933,56.952,46,18,0
2026-01-05 04:35:00,56.95,56.957,56.939,56.94,28,18,0
2026-01-05 04:40:00,56.942,56.952,56.928,56.949,31,18,0
2026-01-05 04:45:00,56.951,56.951,56.866,56.885,63,18,0
2026-01-05 04:50:00,56.882,56.914,56.881,56.881,33,18,0
2026-01-05 04:55:00,56.879,56.886,56.855,56.881,24,18,0
2026-01-05 05:00:00,56.878,56.911,56.867,56.891,32,18,0
2026-01-05 05:05:00,56.888,56.89,56.857,56.879,47,18,0
2026-01-05 05:10:00,56.877,56.922,56.872,56.916,37,18,0
2026-01-05 05:15:00,56.916,56.956,56.916,56.948,28,18,0
2026-01-05 05:20:00,56.945,56.95,56.92,56.937,39,18,0
2026-01-05 05:25:00,56.936,56.952,56.905,56.925,39,18,0
2026-01-05 05:30:00,56.927,56.942,56.792,56.852,166,18,0
2026-01-05 05:35:00,56.855,56.897,56.837,56.858,110,18,0
2026-01-05 05:40:00,56.856,56.856,56.77,56.789,112,18,0
2026-01-05 05:45:00,56.786,56.802,56.76,56.785,102,18,0
2026-01-05 05:50:00,56.782,56.782,56.696,56.751,117,18,0
2026-01-05 05:55:00,56.754,56.783,56.726,56.758,98,18,0
2026-01-05 06:00:00,56.756,56.783,56.746,56.767,78,18,0
2026-01-05 06:05:00,56.765,56.835,56.761,56.816,93,18,0
2026-01-05 06:10:00,56.817,56.838,56.806,56.838,65,18,0
2026-01-05 06:15:00,56.841,56.879,56.84,56.855,87,18,0
2026-01-05 06:20:00,56.854,56.857,56.789,56.821,83,18,0
2026-01-05 06:25:00,56.819,56.819,56.737,56.81,88,18,0
2026-01-05 06:30:00,56.812,56.842,56.777,56.784,73,18,0
2026-01-05 06:35:00,56.787,56.819,56.751,56.816,93,18,0
2026-01-05 06:40:00,56.815,56.842,56.801,56.833,62,18,0
2026-01-05 06:45:00,56.832,56.832,56.751,56.767,58,18,0
2026-01-05 06:50:00,56.766,56.766,56.692,56.723,113,18,0
2026-01-05 06:55:00,56.726,56.764,56.707,56.739,98,18,0
2026-01-05 07:00:00,56.742,56.833,56.737,56.809,118,18,0
2026-01-05 07:05:00,56.807,56.836,56.8,56.804,65,18,0
