time,open,high,low,close,tick_volume,spread,real_volume
2026-01-14 09:06:00,60.371,60.383,60.272,60.289,126,18,0
2026-01-14 09:09:00,60.293,60.335,60.284,60.335,94,18,0
2026-01-14 09:12:00,60.33,60.356,60.292,60.354,100,18,0
2026-01-14 09:15:00,60.35,60.35,60.306,60.331,98,18,0
2026-01-14 09:18:00,60.33,60.349,60.286,60.307,93,18,0
2026-01-14 09:21:00,60.302,60.308,60.266,60.279,78,18,0
2026-01-14 09:24:00,60.284,60.289,60.199,60.211,128,18,0
2026-01-14 09:27:00,60.215,60.269,60.215,60.268,95,18,0
2026-01-14 09:30:00,60.27,60.301,60.238,60.238,107,18,0
2026-01-14 09:33:00,60.238,60.238,60.154,60.196,112,18,0
2026-01-14 09:36:00,60.195,60.219,60.16,60.172,123,18,0
2026-01-14 09:39:00,60.17,60.355,60.17,60.306,273,18,0
2026-01-14 09:42:00,60.31,60.338,60.298,60.323,109,18,0
2026-01-14 09:45:00,60.33,60.491,60.329,60.474,200,18,0
2026-01-14 09:48:00,60.475,60.634,60.466,60.634,183,18,0
2026-01-14 09:51:00,60.629,60.635,60.506,60.594,175,18,0
