time,open,high,low,close,tick_volume,spread,real_volume
2026-01-23 07:45:00,18.0855,18.0855,18.05,18.07902,127,549,0
2026-01-23 07:50:00,18.08065,18.08206,18.06081,18.06424,104,549,0
2026-01-23 07:55:00,18.06605,18.09261,18.05857,18.08442,99,549,0
2026-01-23 08:00:00,18.08589,18.09311,18.07226,18.08602,146,549,0
2026-01-23 08:05:00,18.08453,18.10099,18.08453,18.08643,115,549,0
2026-01-23 08:10:00,18.08495,18.10494,18.08162,18.09334,111,549,0
2026-01-23 08:15:00,18.09474,18.11209,18.0797,18.09906,134,550,0
2026-01-23 08:20:00,18.10076,18.16123,18.09911,18.1598,229,550,0
2026-01-23 08:25:00,18.15835,18.20382,18.1542,18.1542,346,552,0
2026-01-23 08:30:00,18.15561,18.17794,18.10708,18.10916,231,552,0
2026-01-23 08:35:00,18.10885,18.12549,18.07753,18.10833,230,552,0
2026-01-23 08:40:00,18.11073,18.13162,18.10541,18.11546,152,551,0
2026-01-23 08:45:00,18.11686,18.14948,18.11544,18.12788,182,552,0
2026-01-23 08:50:00,18.12934,18.14776,18.11547,18.13134,213,552,0
2026-01-23 08:55:00,18.13282,18.15699,18.12596,18.13094,194,553,0
2026-01-23 09:00:00,18.13248,18.15081,18.11213,18.15081,196,552,0
2026-01-23 09:05:00,18.14935,18.17177,18.14471,18.15955,168,553,0
2026-01-23 09:10:00,18.15814,18.18155,18.13731,18.13984,167,553,0
2026-01-23 09:15:00,18.14124,18.14124,18.0923,18.12971,251,553,0
2026-01-23 09:20:00,18.12831,18.13808,18.09613,18.13808,197,553,0
2026-01-23 09:25:00,18.14044,18.17102,18.12568,18.15031,199,553,0
2026-01-23 09:30:00,18.15184,18.16207,18.10313,18.10313,177,553,0
2026-01-23 09:35:00,18.09959,18.12965,18.08989,18.11473,158,553,0
2026-01-23 09:40:00,18.1128,18.12122,18.07371,18.07952,139,552,0
2026-01-23 09:45:00,18.07808,18.0795,18.05222,18.06806,154,552,0
2026-01-23 09:50:00,18.06647,18.06647,18.04465,18.0566,111,552,0
2026-01-23 09:55:00,18.05809,18.07068,18.05809,18.06444,97,552,0
2026-01-23 10:00:00,18.06752,18.07607,18.04639,18.07607,124,552,0
2026-01-23 10:05:00,18.07747,18.08824,18.04807,18.06233,117,552,0
2026-01-23 10:10:00,18.06193,18.07622,18.03339,18.06985,120,552,0
2026-01-23 10:15:00,18.07142,18.07286,18.05239,18.06181,106,551,0
2026-01-23 10:20:00,18.0626,18.07398,18.05954,18.06686,98,551,0
2026-01-23 10:25:00,18.06417,18.06417,18.03945,18.05152,95,550,0
2026-01-23 10:30:00,18.04876,18.05459,18.02856,18.04278,113,551,0
2026-01-23 10:35:00,18.04137,18.06225,18.04137,18.05266,113,551,0
2026-01-23 10:40:00,18.05404,18.06968,18.04141,18.05775,98,551,0
2026-01-23 10:45:00,18.05826,18.07205,18.05093,18.05248,105,551,0
2026-01-23 10:50:00,18.05106,18.05282,18.03276,18.04463,84,551,0
2026-01-23 10:55:00,18.04661,18.04784,18.03254,18.03935,85,551,0
2026-01-23 11:00:00,18.03935,18.10474,18.0369,18.09269,177,551,0
2026-01-23 11:05:00,18.09433,18.11706,18.09132,18.09741,163,552,0
2026-01-23 11:10:00,18.09828,18.11727,18.0982,18.11273,99,552,0
2026-01-23 11:15:00,18.11122,18.1408,18.10862,18.12189,118,552,0
2026-01-23 11:20:00,18.12615,18.13497,18.10948,18.11243,89,552,0
2026-01-23 11:25:00,18.11384,18.12086,18.10538,18.10877,87,552,0
2026-01-23 11:30:00,18.10737,18.1294,18.10432,18.10949,104,552,0
2026-01-23 11:35:00,18.10768,18.1193,18.10497,18.11209,88,552,0
2026-01-23 11:40:00,18.11069,18.11069,18.0979,18.10186,74,552,0
2026-01-23 11:45:00,18.10165,18.1093,18.09426,18.09452,80,551,0
2026-01-23 11:50:00,18.09522,18.10748,18.08926,18.10307,86,551,0
2026-01-23 11:55:00,18.10159,18.10159,18.08504,18.09563,97,551,0
2026-01-23 12:00:00,18.09418,18.10661,18.06683,18.07438,119,551,0
2026-01-23 12:05:00,18.0735,18.0773,18.05309,18.06292,98,550,0
2026-01-23 12:10:00,18.06428,18.06512,18.04497,18.04497,81,550,0
2026-01-23 12:15:00,18.04353,18.0553,18.02964,18.05041,90,550,0
2026-01-23 12:20:00,18.04902,18.05073,18.03456,18.05042,90,550,0
2026-01-23 12:25:00,18.04752,18.05075,18.03489,18.0447,82,550,0
2026-01-23 12:30:00,18.04328,18.05346,18.03299,18.03892,83,550,0
2026-01-23 12:35:00,18.04034,18.04334,18.02098,18.03814,90,550,0
2026-01-23 12:40:00,18.0372,18.05621,18.03058,18.05529,94,550,0
2026-01-23 12:45:00,18.05526,18.06141,18.04548,18.05505,83,550,0
2026-01-23 12:50:00,18.05366,18.06432,18.0431,18.04786,83,549,0
2026-01-23 12:55:00,18.04683,18.0553,18.04318,18.04527,90,549,0
2026-01-23 13:00:00,18.04672,18.07455,18.03489,18.03872,204,549,0
2026-01-23 13:05:00,18.04011,18.05232,18.02822,18.05232,140,549,0
2026-01-23 13:10:00,18.05084,18.08186,18.05084,18.07067,118,550,0
2026-01-23 13:15:00,18.07267,18.09254,18.06684,18.07522,155,550,0
2026-01-23 13:20:00,18.07377,18.11786,18.06805,18.10537,251,550,0
2026-01-23 13:25:00,18.10391,18.11088,18.07327,18.07471,231,550,0
2026-01-23 13:30:00,18.0761,18.08065,18.05154,18.05828,218,550,0
2026-01-23 13:35:00,18.0597,18.10115,18.05025,18.08046,221,550,0
2026-01-23 13:40:00,18.07901,18.09729,18.07034,18.09413,201,551,0
2026-01-23 13:45:00,18.09263,18.10173,18.07938,18.07992,151,550,0
2026-01-23 13:50:00,18.07942,18.07942,18.05748,18.05985,134,550,0
2026-01-23 13:55:00,18.0613,18.08021,18.05755,18.0672,155,550,0
2026-01-23 14:00:00,18.06579,18.08431,18.05242,18.06713,167,549,0
2026-01-23 14:05:00,18.06574,18.07672,18.05603,18.06998,122,549,0
2026-01-23 14:10:00,18.06861,18.06861,18.05516,18.0668,116,549,0
2026-01-23 14:15:00,18.0666,18.09468,18.06208,18.08182,119,549,0
2026-01-23 14:20:00,18.08325,18.11334,18.06421,18.11334,140,549,0
2026-01-23 14:25:00,18.11484,18.13571,18.09413,18.12806,164,550,0
2026-01-23 14:30:00,18.12946,18.15729,18.00991,18.00991,533,549,0
2026-01-23 14:35:00,18.008,18.02733,17.90316,17.90431,732,548,0
2026-01-23 14:40:00,17.90181,17.97771,17.90181,17.95924,470,548,0
2026-01-23 14:45:00,17.96074,17.96969,17.88238,17.89961,413,547,0
